DoY-2007  np  V  Vx  Vy  Vz  B  Bx  By  Bz       
      238.18609     5.86300   409.18000  -406.82300    34.30400   -27.36600     4.93400     3.71000    -2.61400    -1.86600
      238.18683     5.86600   409.60000  -407.46400    39.48000   -13.57100     4.98700     4.05100    -2.40100    -1.62600
      238.18757     5.89200   399.28000  -397.40000    34.86900   -16.86000     5.01400     4.26700    -2.37700    -1.06600
      238.18831     6.48900   397.67000  -396.19900    33.65100    -6.15100     4.74500     3.89100    -2.31900    -1.40100
      238.18905     6.13900   398.21000  -396.71100    31.26300   -14.69300     4.87300     4.24600    -2.15500     -.98600
      238.18979     6.09200   393.26000  -391.60400    34.41100   -10.88900     4.33800     3.99100    -1.59600     -.52800
      238.19053     6.20400   394.15000  -392.35300    37.58500    -1.39900     4.73600     4.42100    -1.57300     -.58800
      238.19127     6.27500   391.17000  -389.47800    35.57800    -7.44100     4.74800     4.23300    -1.80700    -1.02900
      238.19201     6.63000   395.74000  -393.75200    39.17800    -5.98700     3.89100     3.38700    -1.40900    -1.28400
      238.19275     6.20700   397.53000  -395.64900    36.54600   -12.44400     4.71400     4.07600    -1.71800    -1.59100
      238.19350     7.01600   396.99000  -394.84800    34.88700   -21.81100     4.23100     3.42500    -1.49100    -1.97500
      238.19424     6.91400   400.47000  -398.51200    37.32800   -13.00500     4.20900     3.46300    -1.28100    -2.00100
      238.19498     6.53200   392.54000  -390.24300    38.56100   -17.56700     5.02800     4.31000    -1.25800    -2.22400
      238.19572     5.63500   391.66000  -389.88500    36.34700    -8.20400     5.02900     4.21200    -1.80000    -2.06100
      238.19646     5.64700   402.12000  -400.03700    39.51200   -10.43700     5.00000     4.24900    -1.94500    -1.76700
      238.19720     5.30900   402.55000  -400.77000    34.65500   -15.15300     4.63000     3.90600    -2.04300    -1.39100
      238.19794     5.80150   399.71500  -397.93250    34.94550   -14.07050     5.13800     4.51700    -1.99200    -1.35200
      238.19868     6.29400   396.88000  -395.09500    35.23600   -12.98800     5.06600     4.53700    -1.73300    -1.40500
      238.19942     6.73600   397.33000  -395.31100    39.66900    -5.33900     5.07200     4.58300    -1.69100    -1.27200
      238.20016     6.49300   393.33000  -391.28200    37.94900   -12.99400     5.22000     4.85900    -1.65400     -.91700
      238.20090     6.66100   394.49000  -392.66900    35.86300   -11.99900     5.13500     4.57700    -1.84600     -.88900
      238.20164     7.06300   398.14000  -396.44200    31.72900   -18.45500     4.96300     4.07200    -1.95200    -1.94000
      238.20238     5.94700   401.70000  -399.90000    32.43500   -19.78600     4.88500     3.29900    -1.95400    -2.90200
      238.20313     6.38900   404.76000  -402.54200    34.96200   -23.82400     4.59500     2.08500    -1.47000    -3.79700
      238.20387     6.58800   414.91000  -411.80800    31.56700   -39.64400     4.44300     1.56600    -1.00200    -4.02900
      238.20461     6.81500   415.15000  -412.22600    31.29200   -37.95800     4.80900     1.45700     -.68300    -4.51700
      238.20535     7.26600   418.79000  -415.58600    34.78700   -38.23500     3.92600     1.33400     -.45900    -3.64800
      238.20609     7.06600   413.52000  -410.22000    34.23100   -39.35700     4.25400     2.29800     -.83600    -3.33900
      238.20683     6.61000   404.52000  -402.53500    33.77700   -21.55600     4.63600     3.31800    -1.58700    -2.73600
      238.20757     7.03000   403.14000  -400.90600    27.69600   -32.10900     4.52200     2.96800    -1.09300    -3.12800
      238.20831     6.33900   403.43000  -401.51100    35.33000   -17.19300     4.48400     4.17300    -1.48500     -.37900
      238.20905     6.90400   399.55000  -398.15800    30.72300   -12.80000     4.50500     4.00200    -1.66800    -1.19400
      238.20979     6.75400   398.90000  -397.50400    26.47000   -20.29400     4.34000     3.70100    -1.72600    -1.42600
      238.21053     6.50500   400.22000  -398.78400    30.40100   -14.85700     4.28100     3.76600    -1.39200    -1.46400
      238.21127     7.03000   402.05000  -400.14700    29.84700   -25.14600     4.39300     3.85300    -1.12100    -1.76300
      238.21201     6.69700   399.92000  -398.27200    28.37100   -22.57800     4.51800     4.02600    -1.25900    -1.57400
      238.21275     7.43200   399.98000  -398.50800    27.86900   -19.97700     4.91300     4.53100     -.62500    -1.68500
      238.21350     6.83600   401.65000  -399.57000    31.42600   -26.10200     4.84000     4.64500      .09700    -1.30200
      238.21424     7.34000   396.89000  -395.17900    31.81300   -18.62300     4.72300     4.44200     -.00700    -1.58000
      238.21498     7.50400   396.49000  -394.36500    30.59800   -27.25800     4.85900     4.68300      .31500    -1.23000
      238.21572     6.86200   399.47000  -397.52100    30.25600   -25.32900     4.83200     4.76400      .24900     -.62600
      238.21646     7.48500   398.39000  -396.77700    28.55200   -21.54400     4.79600     4.78100     -.01500      .25400
      238.21720     6.94800   397.39000  -395.58100    27.94600   -25.64200     4.51500     4.50200      .16000      .24700
      238.21794     6.83800   397.42000  -395.92400    30.11800   -16.74300     4.46800     4.41500     -.01600      .60200
      238.21868     7.11600   397.30000  -395.17900    29.43300   -28.53400     4.74800     4.61000      .38000      .53800
      238.21942     8.48400   394.43000  -391.15600    31.84200   -39.46900     4.41700      .44200     1.83000    -3.34100
      238.22016     7.96300   402.83000  -399.45200    30.88200   -41.89500     3.35500     2.16100     1.34900     -.78300
      238.22090     8.22400   398.99500  -395.14800    35.09650   -42.41600     4.47300      .39600     2.39800    -3.61100
      238.22164     8.48500   395.16000  -390.84400    39.31100   -42.93700     4.74100     -.01200     2.14200    -3.59400
      238.22238     7.11200   410.34000  -406.86200    28.81000   -44.87900     4.48200     3.88300     1.30000    -1.28900
      238.22313     7.12000   403.25000  -400.57200    33.94200   -31.59800     4.41200     4.29000      .86400     -.13500
      238.22387     7.13300   397.00000  -394.82500    29.27800   -29.42300     4.57400     4.50800      .60200     -.32600
      238.22461     6.96500   401.34000  -397.62800    29.10300   -46.05300     4.80900     4.64600      .83200     -.42300
      238.22535     6.58200   398.36000  -395.72900    31.69000   -32.91400     4.11800     3.77100     -.66100     1.13000
      238.22609     6.61700   406.89000  -404.27500    27.83100   -36.75300     3.53900     2.95300     -.99300     1.04000
      238.22683     6.49000   406.47000  -403.94300    30.43600   -33.45800     3.92100     3.66600    -1.00700     -.60300
      238.22757     6.41900   406.86000  -404.12900    25.40700   -39.59400     4.97100     4.69700     -.77400    -1.41700
      238.22831     6.67000   402.67000  -399.33300    23.37800   -46.17600     4.63800     4.19900    -1.01100    -1.64000
      238.22905     6.98600   404.93000  -402.11600    31.31400   -35.92100     3.92600     3.06000    -1.43800    -1.97000
      238.22979     6.69200   400.88000  -397.81600    26.16000   -41.94800     4.13700     1.26900     -.28100    -2.99100
      238.23053     7.79500   396.88000  -394.06000    24.42800   -40.45100     4.62500    -1.62500     1.82400    -3.90900
      238.23127     8.42200   392.83000  -389.40100    18.72600   -48.26300     4.56200     -.87100     1.49800    -4.17100
      238.23201     7.98600   390.90000  -386.66100    20.02600   -53.80800     4.43100     -.89300     1.47800    -4.03700
      238.23275     6.78900   385.98000  -383.37600    15.52000   -41.93300     4.66000     -.69600     1.97100    -4.01800
      238.23350     8.53500   392.34000  -388.25600    23.82500   -51.15600     4.82800    -1.15500     1.52600    -4.37900
      238.23424     7.51500   395.19000  -392.50000    20.63600   -41.17900     4.13300    -1.64000     1.58900    -3.37300
      238.23498     6.98900   393.51000  -391.63000    21.61400   -31.81200     2.77600    -1.04700     -.31200    -2.51600
      238.23572     6.92900   395.78000  -393.41600    18.79100   -38.92400     2.52100    -1.00600      .37400    -2.24800
      238.23646     6.86200   394.59000  -392.52500    24.07500   -32.34000     3.35100     -.71900     -.55200    -3.13000
      238.23720     5.61100   391.14000  -388.93500    25.10800   -32.98300     3.59600     -.15700     -.44900    -3.48700
      238.23794     6.43500   389.90000  -387.47800    32.46200   -28.79000     3.76300      .01700      .99200    -3.37700
      238.23868     6.72400   395.50000  -393.92600    26.94300   -22.80500     3.39700    -1.51400     -.13800    -2.92600
      238.23942     4.76100   383.90000  -383.08200     2.49800   -24.97000     4.45700     1.16300    -3.61100    -1.86300
      238.24016     4.58200   381.61000  -381.07900    10.82100   -17.03400     4.57900      .97300    -3.29900    -2.88900
      238.24090     4.82800   389.83000  -388.05600    15.71400   -33.61100     4.44800      .37400    -3.25100    -2.99000
      238.24164     4.55600   385.69000  -384.85800    15.94700   -19.59900     4.53200     1.43500    -3.43000    -2.55200
      238.24238     5.45900   376.45000  -375.93800    12.54600   -15.22400     4.88600     1.99300    -3.95500    -2.02300
      238.24312     5.31600   380.40000  -379.64300    14.51000   -19.06500     5.25500     2.94700    -4.05700    -1.53500
      238.24387     5.23295   376.46880  -375.85280    15.16638   -14.55695     5.80000     3.20400    -4.53400    -1.66100
      238.24461     5.15100   372.59000  -372.11300    15.81400   -10.10900     5.77800     3.31000    -4.52900    -1.32400
      238.24535     5.16800   369.61000  -369.06100    20.14100    -1.71400     5.79500     3.55100    -4.48100     -.85700
      238.24609     5.75000   368.98000  -368.48600    19.15200     -.42800     5.64100     3.29000    -4.53000     -.60400
      238.24683     5.48400   372.18000  -371.65800    19.38900    -3.21600     5.61600     3.40400    -4.45200     -.09000
      238.24757     5.17800   370.39000  -369.42400    26.54300     2.57200     5.89900     3.38900    -4.71100      .17200
      238.24831     4.22500   375.41000  -374.69300    22.13200    -7.00200     6.73800     4.02500    -4.75500    -2.49300
      238.24905     3.81600   353.80000  -353.20600    13.53100   -15.30700     7.02600     3.86100    -5.43300    -2.20600
      238.24979     3.80000   355.15000  -354.78800     3.65300   -15.66500     6.99700     3.77900    -5.60400    -1.75500
      238.25053     3.08200   361.01000  -360.98000     2.95200    -4.01500     7.07200     3.59400    -5.82700    -1.71300
      238.25127     3.47600   360.84000  -360.80500     3.12300     3.99600     7.01100     3.35300    -5.71500    -2.24800
      238.25201     3.23100   359.63000  -359.43600      .38700   -11.70300     6.81100     3.36900    -5.48600    -2.18500
      238.25275     3.64400   358.50000  -358.46700     4.34700     1.60600     6.69400     3.16800    -5.66300    -1.61100
      238.25350     3.72900   361.82000  -361.73200    -2.55000    -7.57700     6.60300     3.18300    -5.53300    -1.49000
      238.25424     4.23300   356.76000  -356.75500      .12600    -2.66500     6.55300     2.95900    -5.72400    -1.06400
      238.25498     3.64700   362.26000  -362.25900     -.12600     -.16700     6.61400     2.29300    -5.90100    -1.89700
      238.25572     3.39700   365.08000  -364.82500      .63400   -13.75200     6.47800     2.12500    -5.81000    -1.90600
      238.25646     3.56100   365.60000  -365.49100     8.54600    -3.01200     6.57000     2.10300    -6.02100    -1.55400
      238.25720     3.24900   363.82000  -363.66200     4.58300    -9.68200     6.59400     2.06900    -5.98000    -1.83900
      238.25794     3.07100   363.84000  -363.63500     4.34800   -11.49200     6.27300     1.89400    -5.72400    -1.69600
      238.25868     3.77900   363.08000  -362.83700    10.29800    -8.16200     6.08400     2.04300    -5.55000    -1.39400
      238.25942     3.86900   361.28000  -360.90000    11.57800   -11.89500     6.01000     1.31000    -5.66500    -1.46400
      238.26016     3.80300   364.84000  -364.62800    11.53200    -4.49600     6.02900      .67900    -5.85900    -1.20500
      238.26090     3.55500   369.74000  -369.49300     7.38200   -11.45200     6.07900      .08500    -6.02100     -.70200
      238.26164     3.27300   373.96000  -373.86500     6.58100    -5.30900     6.17600      .46500    -6.08700     -.53700
      238.26238     4.01500   371.45000  -371.27900     6.37400    -9.45500     5.66800      .73600    -5.50200     -.96600
      238.26313     3.82100   374.69000  -374.59700     6.66000    -4.72300     5.49000      .03100    -5.45600     -.40600
      238.26387     3.86900   369.16000  -369.09100     7.20900    -1.05500     5.38000     1.27300    -4.97500     -.91200
      238.26461     4.47200   371.07000  -370.69800    11.34700   -12.02700     5.26700     2.88200    -4.16300    -1.43500
      238.26535     4.71000   371.69000  -371.18800    15.91900   -11.09300     5.24600     3.13600    -3.99700    -1.29400
      238.26609     4.87700   368.19000  -367.87700    14.82600    -2.82800     5.29200     3.09900    -3.99000    -1.55100
